ZIP Code,Population,Year
98641,114,2021
98642,22934,2021
98643,414,2021
98644,628,2021
98645,2137,2021
98647,236,2021
98648,3283,2021
98649,726,2021
98650,1133,2021
98651,1035,2021
98660,12917,2021
98661,49822,2021
98662,36573,2021
98663,15263,2021
98664,23141,2021
98665,27175,2021
98670,48,2021
98671,23782,2021
98672,7062,2021
98673,489,2021
98674,15426,2021
98675,7083,2021
98682,66229,2021
98683,31969,2021
98684,34394,2021
98685,30199,2021
98686,20547,2021
98801,44861,2021
98802,31480,2021
98811,120,2021
98812,5403,2021
98813,2642,2021
98814,690,2021
98815,7451,2021
98816,6219,2021
98817,131,2021
98819,190,2021
98821,1131,2021
98822,1831,2021
98823,12514,2021
98824,161,2021
98826,7505,2021
98827,339,2021
98828,2002,2021
98829,647,2021
98830,482,2021
98831,3691,2021
98832,155,2021
98833,149,2021
98834,278,2021
98836,796,2021
98837,45729,2021
98840,4895,2021
98841,9135,2021
98843,2066,2021
98844,4736,2021
98845,270,2021
98846,1277,2021
98847,2780,2021
98848,12782,2021
98849,1164,2021
98850,1924,2021
98851,5212,2021
98852,20,2021
98853,116,2021
98855,5870,2021
98856,2595,2021
98857,3431,2021
98858,1747,2021
98859,78,2021
98860,257,2021
98862,2546,2021
98901,31873,2021
98902,45913,2021
98903,17577,2021
98908,38936,2021
98921,0,2021
98922,7162,2021
98923,760,2021
98925,547,2021
98926,32559,2021
98930,14952,2021
98932,5109,2021
98933,1188,2021
98934,1046,2021
98935,4347,2021
98936,7589,2021
98937,4483,2021
98938,2401,2021
98939,105,2021
98940,445,2021
98941,703,2021
98942,17949,2021
98943,792,2021
98944,25194,2021
98946,310,2021
98947,3172,2021
98948,12972,2021
98950,29,2021
98951,13061,2021
98952,1956,2021
98953,6684,2021
99001,8400,2021
99003,4147,2021
99004,21836,2021
99005,11159,2021
99006,13649,2021
99008,401,2021
99009,4677,2021
99011,3343,2021
99012,1081,2021
99013,1436,2021
99014,31,2021
99016,17913,2021
99017,167,2021
99018,277,2021
99019,12261,2021
99020,0,2021
99021,10139,2021
99022,8740,2021
99023,883,2021
99025,5910,2021
99026,8521,2021
99027,5832,2021
99029,1240,2021
99030,633,2021
99031,1313,2021
99032,826,2021
99033,882,2021
99034,231,2021
99036,1549,2021
99037,15647,2021
99039,181,2021
99040,778,2021
99101,1612,2021
99102,580,2021
99103,543,2021
99105,27,2021
99109,4743,2021
99110,1656,2021
99111,4057,2021
99113,559,2021
99114,13134,2021
99115,1261,2021
99116,1706,2021
99117,516,2021
99118,811,2021
99119,1491,2021
99121,272,2021
99122,4269,2021
99123,1031,2021
99124,258,2021
99125,647,2021
99126,765,2021
99128,291,2021
99129,625,2021
99130,791,2021
99131,132,2021
99133,1440,2021
99134,572,2021
99135,406,2021
99136,21,2021
99137,413,2021
99138,1152,2021
99139,806,2021
99140,494,2021
99141,5902,2021
99143,640,2021
99144,15,2021
99146,42,2021
99147,161,2021
99148,2318,2021
99149,197,2021
99150,256,2021
99151,158,2021
99152,148,2021
99153,424,2021
99154,41,2021
99155,1245,2021
99156,8901,2021
99157,633,2021
99158,579,2021
99159,1341,2021
99160,88,2021
99161,1373,2021
99163,34815,2021
99166,2934,2021
99167,732,2021
99169,2643,2021
99170,980,2021
99171,941,2021
99173,1638,2021
99174,33,2021
99176,207,2021
99179,500,2021
99180,791,2021
99181,2143,2021
99185,1235,2021
99201,14147,2021
99202,20526,2021
99203,21500,2021
99204,7375,2021
99205,43901,2021
99206,42139,2021
99207,32732,2021
99208,57606,2021
99212,20395,2021
99216,27597,2021
99217,19226,2021
99218,15233,2021
99223,34013,2021
99224,23705,2021
99251,1258,2021
99258,486,2021
99301,84124,2021
99320,9756,2021
99321,736,2021
99322,380,2021
99323,4494,2021
99324,10045,2021
99326,6116,2021
99328,3616,2021
99329,175,2021
99330,1183,2021
99333,81,2021
99335,164,2021
99336,51839,2021
99337,32393,2021
99338,17266,2021
99341,639,2021
99343,2660,2021
99344,19198,2021
99345,140,2021
99346,337,2021
99347,2367,2021
99348,1657,2021
99349,7856,2021
99350,14101,2021
99352,34772,2021
99353,17685,2021
99354,25433,2021
99356,252,2021
99357,4047,2021
99359,159,2021
99360,1460,2021
99361,1680,2021
99362,42706,2021
99363,46,2021
99371,314,2021
99401,386,2021
99402,1449,2021
99403,20492,2021
99501,16267,2021
99502,26288,2021
99503,12360,2021
99504,40872,2021
99505,6085,2021
99506,7167,2021
99507,35916,2021
99508,39926,2021
99513,0,2021
99515,21596,2021
99516,21428,2021
99517,16014,2021
99518,10180,2021
99519,1501,2021
99530,0,2021
99540,346,2021
99546,190,2021
99547,38,2021
99548,40,2021
99549,65,2021
99550,128,2021
99551,469,2021
99552,293,2021
99553,700,2021
99554,1065,2021
99555,125,2021
99556,2786,2021
99557,722,2021
99558,93,2021
99559,7702,2021
99561,375,2021
99563,777,2021
99564,44,2021
99565,31,2021
99566,81,2021
99567,7819,2021
99568,471,2021
99569,42,2021
99571,201,2021
99572,226,2021
99573,855,2021
99574,2671,2021
99575,65,2021
99576,2536,2021
99577,28264,2021
99578,624,2021
99579,47,2021
99580,53,2021
99581,1005,2021
99583,106,2021
99585,253,2021
99586,350,2021
99587,2029,2021
99588,1168,2021
99589,73,2021
99590,236,2021
99591,95,2021
99602,290,2021
99603,10852,2021
99604,961,2021
99605,119,2021
99606,244,2021
99607,225,2021
99608,21,2021
99609,448,2021
99610,2064,2021
99611,14594,2021
99612,1238,2021
99613,459,2021
99614,467,2021
99615,12750,2021
99620,1247,2021
99621,425,2021
99622,470,2021
99623,21510,2021
99624,24,2021
99625,34,2021
99626,304,2021
99627,226,2021
99628,705,2021
99630,327,2021
99631,285,2021
99632,845,2021
99633,394,2021
99634,724,2021
99635,107,2021
99636,572,2021
99637,874,2021
99638,17,2021
99639,1170,2021
99640,79,2021
99641,999,2021
99643,174,2021
99644,121,2021
99645,30706,2021
99647,18,2021
99648,74,2021
99649,89,2021
99650,467,2021
99651,8,2021
99652,3579,2021
99653,116,2021
99654,43671,2021
99655,989,2021
99656,10,2021
99657,118,2021
99658,1002,2021
99659,312,2021
99660,351,2021
99661,1164,2021
99662,459,2021
99663,404,2021
99664,4383,2021
99665,42,2021
99666,142,2021
99667,125,2021
99668,81,2021
99669,17725,2021
99670,56,2021
99671,646,2021
99672,3191,2021
99674,1296,2021
99675,58,2021
99676,1569,2021
99677,34,2021
99678,866,2021
99679,278,2021
99680,1072,2021
99681,309,2021
99682,334,2021
99683,362,2021
99684,737,2021
99685,3626,2021
99686,3978,2021
99688,2509,2021
99689,562,2021
99690,145,2021
99691,108,2021
99692,713,2021
99693,332,2021
99694,1480,2021
99695,0,2021
99701,17781,2021
99702,3273,2021
99703,9593,2021
99704,61,2021
99705,22925,2021
99706,23,2021
99707,0,2021
99709,27880,2021
99712,13260,2021
99714,1016,2021
99720,254,2021
99721,261,2021
99722,225,2021
99723,5126,2021
99724,93,2021
99725,611,2021
99726,19,2021
99727,677,2021
99729,136,2021
99730,54,2021
99732,21,2021
99733,29,2021
99734,1074,2021
99736,163,2021
99737,4502,2021
99738,147,2021
99739,279,2021
99740,520,2021
99741,519,2021
99742,419,2021
99743,880,2021
99744,130,2021
99745,41,2021
99746,230,2021
99747,241,2021
99748,216,2021
99749,376,2021
99750,905,2021
99751,156,2021
99752,3273,2021
99753,276,2021
99754,57,2021
99755,896,2021
99756,35,2021
99757,15,2021
99758,151,2021
99759,229,2021
99760,737,2021
99761,488,2021
99762,4137,2021
99763,602,2021
99764,474,2021
99765,296,2021
99766,925,2021
99767,67,2021
99768,200,2021
99769,946,2021
99770,659,2021
99771,330,2021
99772,560,2021
99773,204,2021
99774,9,2021
99775,1046,2021
99776,107,2021
99777,190,2021
99778,250,2021
99780,1756,2021
99781,109,2021
99782,556,2021
99783,267,2021
99784,192,2021
99785,673,2021
99786,273,2021
99788,110,2021
99789,751,2021
99790,23,2021
99791,181,2021
99801,29976,2021
99820,504,2021
99824,2264,2021
99825,19,2021
99826,603,2021
99827,2169,2021
99829,913,2021
99830,447,2021
99832,61,2021
99833,3368,2021
99835,8514,2021
99836,38,2021
99840,1329,2021
99841,156,2021
99850,0,2021
99901,13942,2021
99903,1,2021
99918,263,2021
99919,562,2021
99921,1868,2021
99922,319,2021
99923,13,2021
99925,917,2021
99926,1445,2021
99927,11,2021
99929,2161,2021
00601,16834,2022
00602,37642,2022
00603,49075,2022
00606,5590,2022
00610,25542,2022
00611,1315,2022
00612,63312,2022
00616,9625,2022
00617,22573,2022
00622,7577,2022
00623,39406,2022
00624,21648,2022
00627,32733,2022
00631,1431,2022
00636,1057,2022
00637,22882,2022
00638,17605,2022
00641,24299,2022
00646,35926,2022
00647,4702,2022
00650,13767,2022
00652,3924,2022
00653,8980,2022
00656,18121,2022
00659,37066,2022
00660,15483,2022
00662,40480,2022
00664,14967,2022
00667,23370,2022
00669,27529,2022
00670,8746,2022
00674,39385,2022
00676,36683,2022
00677,15304,2022
00678,25039,2022
00680,43173,2022
00682,30414,2022
00683,29547,2022
00685,40346,2022
00687,28659,2022
00688,11478,2022
00690,5781,2022
00692,33302,2022
00693,55570,2022
00694,98,2022
00698,33506,2022
00703,24475,2022
00704,6831,2022
00705,24401,2022
00707,10487,2022
00714,15797,2022
00715,2040,2022
00716,27166,2022
00717,15029,2022
00718,23289,2022
00719,29523,2022
00720,20816,2022
00723,15978,2022
00725,77244,2022
00727,53258,2022
00728,38590,2022
00729,47826,2022
00730,32267,2022
00731,10473,2022
00735,11164,2022
00736,45867,2022
00738,30093,2022
00739,34678,2022
00740,2034,2022
00741,3627,2022
00745,47494,2022
00751,19570,2022
00754,36576,2022
00757,20048,2022
00765,8199,2022
00766,22053,2022
00767,30779,2022
00769,34374,2022
00771,34964,2022
00772,17316,2022
00773,17716,2022
00775,1186,2022
00777,37726,2022
00778,40476,2022
00780,13908,2022
00782,18639,2022
00783,34205,2022
00784,35917,2022
00786,154,2022
00791,46537,2022
00794,28335,2022
00795,42900,2022
00901,8220,2022
00906,148,2022
00907,16607,2022
00909,5260,2022
00911,7087,2022
00912,5955,2022
00913,7068,2022
00915,24713,2022
00917,18544,2022
00918,15976,2022
00920,17293,2022
00921,33555,2022
00923,24760,2022
00924,47080,2022
00925,5556,2022
00926,93751,2022
00927,13766,2022
00934,128,2022
00949,68031,2022
00950,0,2022
00951,298,2022
00952,8168,2022
00953,66079,2022
00956,65841,2022
00957,41009,2022
00959,47721,2022
00960,3405,2022
00961,29271,2022
00962,19614,2022
00965,5148,2022
00966,16451,2022
00968,3554,2022
00969,41784,2022
00971,26430,2022
00976,61638,2022
00979,16890,2022
00982,13876,2022
00983,31816,2022
00985,32265,2022
00987,54109,2022
01001,16045,2022
01002,22992,2022
01003,11989,2022
01005,4837,2022
01007,15368,2022
01008,1231,2022
01009,699,2022
01010,3699,2022
01011,1318,2022
01012,440,2022
01013,22895,2022
01020,30417,2022
01022,2144,2022
01026,1073,2022
01027,17711,2022
01028,16273,2022
01029,527,2022
01030,12561,2022
01031,1697,2022
01032,484,2022
01033,6096,2022
01034,2065,2022
01035,5295,2022
01036,4966,2022
01037,582,2022
01038,2469,2022
01039,1728,2022
01040,38210,2022
01050,2714,2022
01053,1885,2022
01054,1793,2022
01056,20883,2022
01057,8215,2022
01060,14724,2022
01062,9491,2022
01063,2089,2022
01066,134,2022
01068,1585,2022
01069,8516,2022
01070,571,2022
01071,1259,2022
01072,1413,2022
01073,6185,2022
01074,694,2022
01075,17115,2022
01077,9244,2022
01079,640,2022
01080,2674,2022
01081,1716,2022
01082,10533,2022
01083,2539,2022
01084,99,2022
01085,41592,2022
01088,725,2022
01089,28755,2022
01092,1428,2022
01093,145,2022
01094,44,2022
01095,14673,2022
01096,2516,2022
01097,36,2022
01098,951,2022
01103,2245,2022
01104,22606,2022
01105,12045,2022
01106,16019,2022
01107,12443,2022
01108,26198,2022
01109,31301,2022
01118,15112,2022
01119,14182,2022
01128,3063,2022
01129,6486,2022
01144,0,2022
01151,9467,2022
01201,45188,2022
01220,8149,2022
01222,623,2022
01223,2565,2022
01224,124,2022
01225,3239,2022
01226,6332,2022
01229,125,2022
01230,9095,2022
01235,2461,2022
01236,1625,2022
01237,2451,2022
01238,5928,2022
01240,4922,2022
01242,255,2022
01243,135,2022
01244,158,2022
01245,828,2022
01247,15279,2022
01253,818,2022
01254,961,2022
01255,931,2022
01256,620,2022
01257,2230,2022
01258,188,2022
01259,733,2022
01260,20,2022
01262,1785,2022
01264,207,2022
01266,952,2022
01267,8142,2022
01270,999,2022
01301,17880,2022
01330,1607,2022
01331,13845,2022
01337,2470,2022
01338,65,2022
01339,1396,2022
01340,1890,2022
01341,1620,2022
01342,1321,2022
01343,167,2022
01344,1631,2022
01346,409,2022
01347,197,2022
01349,764,2022
01350,103,2022
01351,2741,2022
01354,1747,2022
01355,1009,2022
01360,2871,2022
01364,7643,2022
01366,1177,2022
01367,504,2022
01368,1455,2022
01370,3713,2022
01373,4921,2022
01375,3658,2022
01376,4868,2022
01378,814,2022
01379,779,2022
01380,25,2022
01420,41661,2022
01430,6457,2022
01431,3187,2022
01432,8118,2022
01434,1763,2022
01436,3694,2022
01438,385,2022
01440,21231,2022
01450,11212,2022
01451,5362,2022
01452,4338,2022
01453,43550,2022
01460,10084,2022
01462,11765,2022
01463,11667,2022
01464,7092,2022
01468,4009,2022
01469,7168,2022
01473,8220,2022
01474,1902,2022
01475,10180,2022
01501,16763,2022
01503,3514,2022
01504,9195,2022
01505,4855,2022
01506,3443,2022
01507,13338,2022
01510,15347,2022
01515,2120,2022
01516,9213,2022
01518,3047,2022
01519,7634,2022
01520,16893,2022
01521,2585,2022
01522,2890,2022
01523,8395,2022
01524,6077,2022
01525,31,2022
01527,13852,2022
01529,3176,2022
01531,984,2022
01532,15647,2022
01534,5893,2022
01535,4750,2022
01536,7282,2022
01537,1935,2022
01540,11420,2022
01541,3497,2022
01542,2815,2022
01543,9102,2022
01545,38734,2022
01550,17669,2022
01560,4734,2022
01561,0,2022
01562,11955,2022
01564,8053,2022
01566,6795,2022
01568,7828,2022
01569,14039,2022
01570,17671,2022
01571,11885,2022
01581,21360,2022
01583,7476,2022
01585,4841,2022
01588,10468,2022
01590,9268,2022
01602,25869,2022
01603,20678,2022
01604,40724,2022
01605,30590,2022
01606,22636,2022
01607,8630,2022
01608,5080,2022
01609,23256,2022
01610,27033,2022
01611,2188,2022
01612,5013,2022
01701,32973,2022
01702,38898,2022
01718,737,2022
01719,5462,2022
01720,23081,2022
01721,18634,2022
01730,14408,2022
01731,1784,2022
01740,5653,2022
01741,5209,2022
01742,18311,2022
01745,554,2022
01746,14902,2022
01747,6021,2022
01748,18748,2022
01749,19947,2022
01752,41391,2022
01754,10671,2022
01756,6238,2022
01757,30411,2022
01760,36274,2022
01770,4404,2022
01772,9867,2022
01773,5216,2022
01775,7111,2022
01776,18926,2022
01778,14070,2022
01801,40992,2022
01803,26004,2022
01810,35612,2022
01821,30854,2022
01824,26612,2022
01826,32309,2022
01827,3359,2022
01830,26885,2022
01832,25707,2022
01833,8389,2022
01834,6742,2022
01835,14681,2022
01840,6977,2022
01841,52738,2022
01843,28352,2022
01844,52780,2022
01845,31624,2022
01850,16806,2022
01851,32323,2022
01852,36546,2022
01854,29062,2022
01860,6717,2022
01862,11126,2022
01863,9570,2022
01864,15529,2022
01867,25443,2022
01876,30817,2022
01879,12385,2022
01880,27026,2022
01886,24524,2022
01887,23191,2022
01890,22809,2022
01901,1658,2022
01902,51931,2022
01904,20078,2022
01905,26986,2022
01906,28566,2022
01907,15208,2022
01908,3336,2022
01913,17279,2022
01915,41611,2022
01921,8234,2022
01922,3827,2022
01923,27734,2022
01929,3648,2022
01930,29830,2022
01937,176,2022
01938,13791,2022
01940,13072,2022
01944,5386,2022
01945,20373,2022
01949,9668,2022
01950,18356,2022
01951,2896,2022
01952,9182,2022
01960,54057,2022
01965,803,2022
01966,6973,2022
01969,6175,2022
01970,44435,2022
01982,7612,2022
01983,6532,2022
01984,4933,2022
01985,4521,2022
02019,17025,2022
02021,24293,2022
02025,8330,2022
02026,25150,2022
02030,5886,2022
02032,4847,2022
02035,18476,2022
02038,32777,2022
02043,24143,2022
02045,10116,2022
02047,218,2022
02048,23831,2022
02050,25915,2022
02052,12844,2022
02053,13164,2022
02054,8565,2022
02056,11527,2022
02061,11281,2022
02062,31343,2022
02066,18718,2022
02067,18473,2022
02071,1480,2022
02072,29051,2022
02081,19990,2022
02090,16149,2022
02093,12173,2022
02108,4218,2022
02109,3559,2022
02110,2337,2022
02111,8417,2022
02113,6688,2022
02114,13356,2022
02115,27838,2022
02116,22286,2022
02118,28392,2022
02119,26821,2022
02120,14364,2022
02121,29820,2022
02122,24705,2022
02124,55336,2022
02125,31903,2022
02126,24994,2022
02127,36175,2022
02128,45357,2022
02129,19832,2022
02130,41479,2022
02131,31637,2022
02132,26488,2022
02133,0,2022
02134,17969,2022
02135,44480,2022
02136,39498,2022
02138,38006,2022
02139,39856,2022
02140,21553,2022
02141,14402,2022
02142,4474,2022
02143,25329,2022
02144,25022,2022
02145,27692,2022
02148,65463,2022
02149,48685,2022
02150,39875,2022
02151,60592,2022
02152,19031,2022
02155,63873,2022
02163,1994,2022
02169,60938,2022
02170,19928,2022
02171,19882,2022
02176,29477,2022
02180,22992,2022
02184,38748,2022
02186,28683,2022
02188,15313,2022
02189,15567,2022
02190,18516,2022
02191,7904,2022
02199,1221,2022
02203,0,2022
02205,0,2022
02210,5706,2022
02215,24522,2022
02301,69225,2022
02302,35488,2022
02322,4730,2022
02324,25819,2022
02325,2712,2022
02330,11641,2022
02332,16041,2022
02333,14382,2022
02338,7728,2022
02339,14773,2022
02341,10513,2022
02343,11282,2022
02346,24268,2022
02347,11625,2022
02350,106,2022
02351,17003,2022
02356,12201,2022
02357,1319,2022
02359,18330,2022
02360,61412,2022
02364,13702,2022
02366,216,2022
02367,2923,2022
02368,34747,2022
02370,17721,2022
02375,11501,2022
02379,7648,2022
02382,15146,2022
02420,16356,2022
02421,17865,2022
02445,22124,2022
02446,31517,2022
02451,18379,2022
02452,15830,2022
02453,30365,2022
02457,1758,2022
02458,12706,2022
02459,19182,2022
02460,9888,2022
02461,7049,2022
02462,1438,2022
02464,3440,2022
02465,11823,2022
02466,8859,2022
02467,21709,2022
02468,5589,2022
02472,35300,2022
02474,28167,2022
02476,17739,2022
02478,26964,2022
02481,17100,2022
02482,11004,2022
02492,21192,2022
02493,11759,2022
02494,10765,2022
02532,13092,2022
02534,1460,2022
02535,2269,2022
02536,20909,2022
02537,6408,2022
02538,4494,2022
02539,5159,2022
02540,8615,2022
02542,766,2022
02543,801,2022
02553,76,2022
02554,13861,2022
02556,2375,2022
02557,1924,2022
02558,1820,2022
02559,3205,2022
02561,481,2022
02562,3485,2022
02563,10168,2022
02564,180,2022
02568,8547,2022
02571,10530,2022
02575,2606,2022
02576,4406,2022
02584,24,2022
02601,17178,2022
02630,1922,2022
02631,10176,2022
02632,11929,2022
02633,4667,2022
02635,3007,2022
02637,323,2022
02638,3146,2022
02639,3308,2022
02641,319,2022
02642,5724,2022
02643,0,2022
02644,3838,2022
02645,10930,2022
02646,1950,2022
02647,159,2022
02648,7774,2022
02649,15144,2022
02650,1024,2022
02652,996,2022
02653,6322,2022
02655,3441,2022
02657,3630,2022
02659,916,2022
02660,6604,2022
02663,462,2022
02664,9282,2022
02666,631,2022
02667,3890,2022
02668,2465,2022
02670,1340,2022
02671,750,2022
02672,28,2022
02673,9246,2022
02675,7185,2022
02702,4416,2022
02703,46356,2022
02713,32,2022
02715,3620,2022
02717,4783,2022
02718,7213,2022
02719,15899,2022
02720,30558,2022
02721,26807,2022
02723,17164,2022
02724,18445,2022
02725,2359,2022
02726,15907,2022
02738,5305,2022
02739,6511,2022
02740,46623,2022
02743,10466,2022
02744,12465,2022
02745,25084,2022
02746,16286,2022
02747,21383,2022
02748,11431,2022
02760,29149,2022
02762,9814,2022
02763,1601,2022
02764,4463,2022
02766,19177,2022
02767,15432,2022
02769,12614,2022
02770,5564,2022
02771,15475,2022
02777,17158,2022
02779,6768,2022
02780,51915,2022
02790,16431,2022
02791,371,2022
02802,702,2022
02804,2560,2022
02806,17121,2022
02807,962,2022
02808,2328,2022
02809,22420,2022
02812,1038,2022
02813,7998,2022
02814,7444,2022
02815,134,2022
02816,33148,2022
02817,6535,2022
02818,19876,2022
02822,6241,2022
02823,17,2022
02824,291,2022
02825,5872,2022
02826,396,2022
02827,2286,2022
02828,7263,2022
02829,82,2022
02830,6766,2022
02831,3840,2022
02832,4887,2022
02833,670,2022
02835,5554,2022
02836,87,2022
02837,3622,2022
02838,3468,2022
02839,1598,2022
02840,23847,2022
02841,1240,2022
02842,17009,2022
02852,23382,2022
02857,8031,2022
02858,286,2022
02859,7295,2022
02860,47677,2022
02861,27527,2022
02863,22359,2022
